League,Match Day,Match Name,Team,Player Name,Player Link,Team Formation,Team Link,Timestamp
leaguetwo,"Tue, Oct 24 2023",Milton Keynes Dons 4 : 1 Bradford,Sam Stubbs,https://www.whoscored.com/Players/332128/Show/Sam-Stubbs,Formation: 4-2-3-1,https://www.whoscored.com/Teams/22/Show/England-Bradford,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Milton Keynes Dons 4 : 1 Bradford,Liam Ridehalgh,https://www.whoscored.com/Players/80743/Show/Liam-Ridehalgh,Formation: 4-2-3-1,https://www.whoscored.com/Teams/22/Show/England-Bradford,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Milton Keynes Dons 4 : 1 Bradford,Alex Gilliead,https://www.whoscored.com/Players/302913/Show/Alex-Gilliead,Formation: 4-2-3-1,https://www.whoscored.com/Teams/22/Show/England-Bradford,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Milton Keynes Dons 4 : 1 Bradford,Kevin McDonald,https://www.whoscored.com/Players/20100/Show/Kevin-McDonald,Formation: 4-2-3-1,https://www.whoscored.com/Teams/22/Show/England-Bradford,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Milton Keynes Dons 4 : 1 Bradford,Adam Wilson,https://www.whoscored.com/Players/485532/Show/Adam-Wilson,Formation: 4-2-3-1,https://www.whoscored.com/Teams/22/Show/England-Bradford,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Milton Keynes Dons 4 : 1 Bradford,Emmanuel Osadebe,https://www.whoscored.com/Players/342826/Show/Emmanuel-Osadebe,Formation: 4-2-3-1,https://www.whoscored.com/Teams/22/Show/England-Bradford,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Milton Keynes Dons 4 : 1 Bradford,Bobby Pointon,https://www.whoscored.com/Players/494089/Show/Bobby-Pointon,Formation: 4-2-3-1,https://www.whoscored.com/Teams/22/Show/England-Bradford,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Milton Keynes Dons 4 : 1 Bradford,Andy Cook,https://www.whoscored.com/Players/138513/Show/Andy-Cook,Formation: 4-2-3-1,https://www.whoscored.com/Teams/22/Show/England-Bradford,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Morecambe 1 : 0 Tranmere,Adam Smith,https://www.whoscored.com/Players/101139/Show/Adam-Smith,Formation: 4-2-3-1,https://www.whoscored.com/Teams/918/Show/England-Morecambe,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Morecambe 1 : 0 Tranmere,Joel Senior,https://www.whoscored.com/Players/427595/Show/Joel-Senior,Formation: 4-2-3-1,https://www.whoscored.com/Teams/918/Show/England-Morecambe,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Morecambe 1 : 0 Tranmere,Yann Songo'o,https://www.whoscored.com/Players/134656/Show/Yann-Songo-39-o,Formation: 4-2-3-1,https://www.whoscored.com/Teams/918/Show/England-Morecambe,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Morecambe 1 : 0 Tranmere,Jacob Bedeau,https://www.whoscored.com/Players/322464/Show/Jacob-Bedeau,Formation: 4-2-3-1,https://www.whoscored.com/Teams/918/Show/England-Morecambe,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Morecambe 1 : 0 Tranmere,David Tutonda,https://www.whoscored.com/Players/261622/Show/David-Tutonda,Formation: 4-2-3-1,https://www.whoscored.com/Teams/918/Show/England-Morecambe,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Morecambe 1 : 0 Tranmere,Donald Love,https://www.whoscored.com/Players/303379/Show/Donald-Love,Formation: 4-2-3-1,https://www.whoscored.com/Teams/918/Show/England-Morecambe,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Morecambe 1 : 0 Tranmere,JJ McKiernan,https://www.whoscored.com/Players/403105/Show/JJ-McKiernan,Formation: 4-2-3-1,https://www.whoscored.com/Teams/918/Show/England-Morecambe,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Morecambe 1 : 0 Tranmere,Tom Bloxham,https://www.whoscored.com/Players/412412/Show/Tom-Bloxham,Formation: 4-2-3-1,https://www.whoscored.com/Teams/918/Show/England-Morecambe,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Morecambe 1 : 0 Tranmere,Adam Mayor,https://www.whoscored.com/Players/454731/Show/Adam-Mayor,Formation: 4-2-3-1,https://www.whoscored.com/Teams/918/Show/England-Morecambe,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Morecambe 1 : 0 Tranmere,Jordan Slew,https://www.whoscored.com/Players/92869/Show/Jordan-Slew,Formation: 4-2-3-1,https://www.whoscored.com/Teams/918/Show/England-Morecambe,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Morecambe 1 : 0 Tranmere,Michael Mellon,https://www.whoscored.com/Players/471832/Show/Michael-Mellon,Formation: 4-2-3-1,https://www.whoscored.com/Teams/918/Show/England-Morecambe,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Morecambe 1 : 0 Tranmere,Luke McGee,https://www.whoscored.com/Players/251136/Show/Luke-McGee,Formation: 4-3-3,https://www.whoscored.com/Teams/141/Show/England-Tranmere,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Morecambe 1 : 0 Tranmere,Lee O'Connor,https://www.whoscored.com/Players/384864/Show/Lee-O-39-Connor,Formation: 4-3-3,https://www.whoscored.com/Teams/141/Show/England-Tranmere,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Morecambe 1 : 0 Tranmere,Jordan Turnbull,https://www.whoscored.com/Players/231025/Show/Jordan-Turnbull,Formation: 4-3-3,https://www.whoscored.com/Teams/141/Show/England-Tranmere,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Morecambe 1 : 0 Tranmere,Tom Davies,https://www.whoscored.com/Players/236588/Show/Tom-Davies,Formation: 4-3-3,https://www.whoscored.com/Teams/141/Show/England-Tranmere,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Morecambe 1 : 0 Tranmere,Connor Wood,https://www.whoscored.com/Players/362234/Show/Connor-Wood,Formation: 4-3-3,https://www.whoscored.com/Teams/141/Show/England-Tranmere,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Morecambe 1 : 0 Tranmere,Kieron Morris,https://www.whoscored.com/Players/134306/Show/Kieron-Morris,Formation: 4-3-3,https://www.whoscored.com/Teams/141/Show/England-Tranmere,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Morecambe 1 : 0 Tranmere,Brad Walker,https://www.whoscored.com/Players/134497/Show/Brad-Walker,Formation: 4-3-3,https://www.whoscored.com/Teams/141/Show/England-Tranmere,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Morecambe 1 : 0 Tranmere,Regan Hendry,https://www.whoscored.com/Players/306745/Show/Regan-Hendry,Formation: 4-3-3,https://www.whoscored.com/Teams/141/Show/England-Tranmere,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Morecambe 1 : 0 Tranmere,Kristian Dennis,https://www.whoscored.com/Players/33936/Show/Kristian-Dennis,Formation: 4-3-3,https://www.whoscored.com/Teams/141/Show/England-Tranmere,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Morecambe 1 : 0 Tranmere,Connor Jennings,https://www.whoscored.com/Players/138706/Show/Connor-Jennings,Formation: 4-3-3,https://www.whoscored.com/Teams/141/Show/England-Tranmere,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Morecambe 1 : 0 Tranmere,Harvey Saunders,https://www.whoscored.com/Players/382778/Show/Harvey-Saunders,Formation: 4-3-3,https://www.whoscored.com/Teams/141/Show/England-Tranmere,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Swindon 0 : 1 Gillingham,Murphy Mahoney,https://www.whoscored.com/Players/432299/Show/Murphy-Mahoney,Formation: 3-4-1-2,https://www.whoscored.com/Teams/159/Show/England-Swindon,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Swindon 0 : 1 Gillingham,Harrison Minturn,https://www.whoscored.com/Players/428437/Show/Harrison-Minturn,Formation: 3-4-1-2,https://www.whoscored.com/Teams/159/Show/England-Swindon,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Swindon 0 : 1 Gillingham,Frazer Blake-Tracy,https://www.whoscored.com/Players/381062/Show/Frazer-Blake-Tracy,Formation: 3-4-1-2,https://www.whoscored.com/Teams/159/Show/England-Swindon,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Swindon 0 : 1 Gillingham,Udoka Godwin-Malife,https://www.whoscored.com/Players/366154/Show/Udoka-Godwin-Malife,Formation: 3-4-1-2,https://www.whoscored.com/Teams/159/Show/England-Swindon,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Swindon 0 : 1 Gillingham,Remeao Hutton,https://www.whoscored.com/Players/387841/Show/Remeao-Hutton,Formation: 3-4-1-2,https://www.whoscored.com/Teams/159/Show/England-Swindon,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Swindon 0 : 1 Gillingham,Saidou Khan,https://www.whoscored.com/Players/387545/Show/Saidou-Khan,Formation: 3-4-1-2,https://www.whoscored.com/Teams/159/Show/England-Swindon,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Swindon 0 : 1 Gillingham,George McEachran,https://www.whoscored.com/Players/367806/Show/George-McEachran,Formation: 3-4-1-2,https://www.whoscored.com/Teams/159/Show/England-Swindon,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Swindon 0 : 1 Gillingham,Tyrese Shade,https://www.whoscored.com/Players/421945/Show/Tyrese-Shade,Formation: 3-4-1-2,https://www.whoscored.com/Teams/159/Show/England-Swindon,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Swindon 0 : 1 Gillingham,Daniel Kemp,https://www.whoscored.com/Players/338500/Show/Daniel-Kemp,Formation: 3-4-1-2,https://www.whoscored.com/Teams/159/Show/England-Swindon,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Swindon 0 : 1 Gillingham,Jake Young,https://www.whoscored.com/Players/400965/Show/Jake-Young,Formation: 3-4-1-2,https://www.whoscored.com/Teams/159/Show/England-Swindon,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Swindon 0 : 1 Gillingham,Charlie Austin,https://www.whoscored.com/Players/82102/Show/Charlie-Austin,Formation: 3-4-1-2,https://www.whoscored.com/Teams/159/Show/England-Swindon,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Swindon 0 : 1 Gillingham,Jake Turner,https://www.whoscored.com/Players/345772/Show/Jake-Turner,Formation: 4-1-4-1,https://www.whoscored.com/Teams/191/Show/England-Gillingham,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Swindon 0 : 1 Gillingham,Cheye Alexander,https://www.whoscored.com/Players/253955/Show/Cheye-Alexander,Formation: 4-1-4-1,https://www.whoscored.com/Teams/191/Show/England-Gillingham,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Swindon 0 : 1 Gillingham,Conor Masterson,https://www.whoscored.com/Players/302215/Show/Conor-Masterson,Formation: 4-1-4-1,https://www.whoscored.com/Teams/191/Show/England-Gillingham,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Swindon 0 : 1 Gillingham,Shadrach Ogie,https://www.whoscored.com/Players/383119/Show/Shadrach-Ogie,Formation: 4-1-4-1,https://www.whoscored.com/Teams/191/Show/England-Gillingham,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Swindon 0 : 1 Gillingham,Scott Malone,https://www.whoscored.com/Players/74077/Show/Scott-Malone,Formation: 4-1-4-1,https://www.whoscored.com/Teams/191/Show/England-Gillingham,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Swindon 0 : 1 Gillingham,Ethan Coleman,https://www.whoscored.com/Players/382384/Show/Ethan-Coleman,Formation: 4-1-4-1,https://www.whoscored.com/Teams/191/Show/England-Gillingham,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Swindon 0 : 1 Gillingham,Connor Mahoney,https://www.whoscored.com/Players/135773/Show/Connor-Mahoney,Formation: 4-1-4-1,https://www.whoscored.com/Teams/191/Show/England-Gillingham,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Swindon 0 : 1 Gillingham,Jayden Clarke,https://www.whoscored.com/Players/471847/Show/Jayden-Clarke,Formation: 4-1-4-1,https://www.whoscored.com/Teams/191/Show/England-Gillingham,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Swindon 0 : 1 Gillingham,Jonny Williams,https://www.whoscored.com/Players/106185/Show/Jonny-Williams,Formation: 4-1-4-1,https://www.whoscored.com/Teams/191/Show/England-Gillingham,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Swindon 0 : 1 Gillingham,Dom Jefferies,https://www.whoscored.com/Players/388486/Show/Dom-Jefferies,Formation: 4-1-4-1,https://www.whoscored.com/Teams/191/Show/England-Gillingham,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Swindon 0 : 1 Gillingham,Macauley Bonne,https://www.whoscored.com/Players/138684/Show/Macauley-Bonne,Formation: 4-1-4-1,https://www.whoscored.com/Teams/191/Show/England-Gillingham,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Walsall 1 : 1 Crawley,Owen Evans,https://www.whoscored.com/Players/140114/Show/Owen-Evans,Formation: 4-4-1-1,https://www.whoscored.com/Teams/173/Show/England-Walsall,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Walsall 1 : 1 Crawley,Joe Riley,https://www.whoscored.com/Players/303542/Show/Joe-Riley,Formation: 4-4-1-1,https://www.whoscored.com/Teams/173/Show/England-Walsall,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Walsall 1 : 1 Crawley,Harry Williams,https://www.whoscored.com/Players/462166/Show/Harry-Williams,Formation: 4-4-1-1,https://www.whoscored.com/Teams/173/Show/England-Walsall,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Walsall 1 : 1 Crawley,Donervon Daniels,https://www.whoscored.com/Players/121981/Show/Donervon-Daniels,Formation: 4-4-1-1,https://www.whoscored.com/Teams/173/Show/England-Walsall,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Walsall 1 : 1 Crawley,Liam Gordon,https://www.whoscored.com/Players/399429/Show/Liam-Gordon,Formation: 4-4-1-1,https://www.whoscored.com/Teams/173/Show/England-Walsall,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Walsall 1 : 1 Crawley,Tom Knowles,https://www.whoscored.com/Players/362118/Show/Tom-Knowles,Formation: 4-4-1-1,https://www.whoscored.com/Teams/173/Show/England-Walsall,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Walsall 1 : 1 Crawley,Brandon Comley,https://www.whoscored.com/Players/270341/Show/Brandon-Comley,Formation: 4-4-1-1,https://www.whoscored.com/Teams/173/Show/England-Walsall,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Walsall 1 : 1 Crawley,Ryan Stirk,https://www.whoscored.com/Players/379870/Show/Ryan-Stirk,Formation: 4-4-1-1,https://www.whoscored.com/Teams/173/Show/England-Walsall,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Walsall 1 : 1 Crawley,Isaac Hutchinson,https://www.whoscored.com/Players/367242/Show/Isaac-Hutchinson,Formation: 4-4-1-1,https://www.whoscored.com/Teams/173/Show/England-Walsall,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Walsall 1 : 1 Crawley,Ross Tierney,https://www.whoscored.com/Players/424498/Show/Ross-Tierney,Formation: 4-4-1-1,https://www.whoscored.com/Teams/173/Show/England-Walsall,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Walsall 1 : 1 Crawley,Freddie Draper,https://www.whoscored.com/Players/413466/Show/Freddie-Draper,Formation: 4-4-1-1,https://www.whoscored.com/Teams/173/Show/England-Walsall,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Walsall 1 : 1 Crawley,Corey Addai,https://www.whoscored.com/Players/312667/Show/Corey-Addai,Formation: 3-1-4-2,https://www.whoscored.com/Teams/1994/Show/England-Crawley,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Walsall 1 : 1 Crawley,Laurence Maguire,https://www.whoscored.com/Players/241270/Show/Laurence-Maguire,Formation: 3-1-4-2,https://www.whoscored.com/Teams/1994/Show/England-Crawley,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Walsall 1 : 1 Crawley,Travis Johnson,https://www.whoscored.com/Players/384639/Show/Travis-Johnson,Formation: 3-1-4-2,https://www.whoscored.com/Teams/1994/Show/England-Crawley,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Walsall 1 : 1 Crawley,Will Wright,https://www.whoscored.com/Players/405483/Show/Will-Wright,Formation: 3-1-4-2,https://www.whoscored.com/Teams/1994/Show/England-Crawley,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Walsall 1 : 1 Crawley,Jay Williams,https://www.whoscored.com/Players/362132/Show/Jay-Williams,Formation: 3-1-4-2,https://www.whoscored.com/Teams/1994/Show/England-Crawley,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Walsall 1 : 1 Crawley,Kellan Gordon,https://www.whoscored.com/Players/342874/Show/Kellan-Gordon,Formation: 3-1-4-2,https://www.whoscored.com/Teams/1994/Show/England-Crawley,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Walsall 1 : 1 Crawley,Liam Kelly,https://www.whoscored.com/Players/269470/Show/Liam-Kelly,Formation: 3-1-4-2,https://www.whoscored.com/Teams/1994/Show/England-Crawley,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Walsall 1 : 1 Crawley,Ronan Darcy,https://www.whoscored.com/Players/373890/Show/Ronan-Darcy,Formation: 3-1-4-2,https://www.whoscored.com/Teams/1994/Show/England-Crawley,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Walsall 1 : 1 Crawley,Nicholas Tsaroulla,https://www.whoscored.com/Players/383313/Show/Nicholas-Tsaroulla,Formation: 3-1-4-2,https://www.whoscored.com/Teams/1994/Show/England-Crawley,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Walsall 1 : 1 Crawley,Klaidi Lolos,https://www.whoscored.com/Players/381120/Show/Klaidi-Lolos,Formation: 3-1-4-2,https://www.whoscored.com/Teams/1994/Show/England-Crawley,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Walsall 1 : 1 Crawley,Danilo Orsi,https://www.whoscored.com/Players/421910/Show/Danilo-Orsi,Formation: 3-1-4-2,https://www.whoscored.com/Teams/1994/Show/England-Crawley,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Crewe 0 : 2 Stockport County,Harvey Davies,https://www.whoscored.com/Players/411519/Show/Harvey-Davies,Formation: 3-4-2-1,https://www.whoscored.com/Teams/176/Show/England-Crewe,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Crewe 0 : 2 Stockport County,Luke Offord,https://www.whoscored.com/Players/391270/Show/Luke-Offord,Formation: 3-4-2-1,https://www.whoscored.com/Teams/176/Show/England-Crewe,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Crewe 0 : 2 Stockport County,Mickey Demetriou,https://www.whoscored.com/Players/140895/Show/Mickey-Demetriou,Formation: 3-4-2-1,https://www.whoscored.com/Teams/176/Show/England-Crewe,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Crewe 0 : 2 Stockport County,Connor O'Riordan,https://www.whoscored.com/Players/430414/Show/Connor-O-39-Riordan,Formation: 3-4-2-1,https://www.whoscored.com/Teams/176/Show/England-Crewe,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Crewe 0 : 2 Stockport County,Rio Adebisi,https://www.whoscored.com/Players/381108/Show/Rio-Adebisi,Formation: 3-4-2-1,https://www.whoscored.com/Teams/176/Show/England-Crewe,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Crewe 0 : 2 Stockport County,Zac Williams,https://www.whoscored.com/Players/428143/Show/Zac-Williams,Formation: 3-4-2-1,https://www.whoscored.com/Teams/176/Show/England-Crewe,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Crewe 0 : 2 Stockport County,Jack Powell,https://www.whoscored.com/Players/142443/Show/Jack-Powell,Formation: 3-4-2-1,https://www.whoscored.com/Teams/176/Show/England-Crewe,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Crewe 0 : 2 Stockport County,Joe White,https://www.whoscored.com/Players/425059/Show/Joe-White,Formation: 3-4-2-1,https://www.whoscored.com/Teams/176/Show/England-Crewe,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Crewe 0 : 2 Stockport County,Chris Long,https://www.whoscored.com/Players/141579/Show/Chris-Long,Formation: 3-4-2-1,https://www.whoscored.com/Teams/176/Show/England-Crewe,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Crewe 0 : 2 Stockport County,Shilow Tracey,https://www.whoscored.com/Players/391965/Show/Shilow-Tracey,Formation: 3-4-2-1,https://www.whoscored.com/Teams/176/Show/England-Crewe,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Crewe 0 : 2 Stockport County,Courtney Baker-Richardson,https://www.whoscored.com/Players/138444/Show/Courtney-Baker-Richardson,Formation: 3-4-2-1,https://www.whoscored.com/Teams/176/Show/England-Crewe,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Crewe 0 : 2 Stockport County,Ben Hinchliffe,https://www.whoscored.com/Players/33890/Show/Ben-Hinchliffe,Formation: 4-3-1-2,https://www.whoscored.com/Teams/172/Show/England-Stockport-County,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Crewe 0 : 2 Stockport County,Macauley Southam-Hales,https://www.whoscored.com/Players/386138/Show/Macauley-Southam-Hales,Formation: 4-3-1-2,https://www.whoscored.com/Teams/172/Show/England-Stockport-County,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Crewe 0 : 2 Stockport County,Akil Wright,https://www.whoscored.com/Players/263298/Show/Akil-Wright,Formation: 4-3-1-2,https://www.whoscored.com/Teams/172/Show/England-Stockport-County,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Crewe 0 : 2 Stockport County,Fraser Horsfall,https://www.whoscored.com/Players/381135/Show/Fraser-Horsfall,Formation: 4-3-1-2,https://www.whoscored.com/Teams/172/Show/England-Stockport-County,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Crewe 0 : 2 Stockport County,Ethan Pye,https://www.whoscored.com/Players/427838/Show/Ethan-Pye,Formation: 4-3-1-2,https://www.whoscored.com/Teams/172/Show/England-Stockport-County,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Crewe 0 : 2 Stockport County,Ryan Croasdale,https://www.whoscored.com/Players/140851/Show/Ryan-Croasdale,Formation: 4-3-1-2,https://www.whoscored.com/Teams/172/Show/England-Stockport-County,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Crewe 0 : 2 Stockport County,Will Collar,https://www.whoscored.com/Players/362814/Show/Will-Collar,Formation: 4-3-1-2,https://www.whoscored.com/Teams/172/Show/England-Stockport-County,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Crewe 0 : 2 Stockport County,Odin Bailey,https://www.whoscored.com/Players/355102/Show/Odin-Bailey,Formation: 4-3-1-2,https://www.whoscored.com/Teams/172/Show/England-Stockport-County,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Crewe 0 : 2 Stockport County,Antoni Sarcevic,https://www.whoscored.com/Players/134632/Show/Antoni-Sarcevic,Formation: 4-3-1-2,https://www.whoscored.com/Teams/172/Show/England-Stockport-County,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Crewe 0 : 2 Stockport County,Isaac Olaofe,https://www.whoscored.com/Players/397019/Show/Isaac-Olaofe,Formation: 4-3-1-2,https://www.whoscored.com/Teams/172/Show/England-Stockport-County,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Crewe 0 : 2 Stockport County,Louie Barry,https://www.whoscored.com/Players/408952/Show/Louie-Barry,Formation: 4-3-1-2,https://www.whoscored.com/Teams/172/Show/England-Stockport-County,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Forest Green 0 : 2 Barrow,James Belshaw,https://www.whoscored.com/Players/387828/Show/James-Belshaw,Formation: 4-4-2,https://www.whoscored.com/Teams/989/Show/England-Forest-Green,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Forest Green 0 : 2 Barrow,Fankaty Dabo,https://www.whoscored.com/Players/318766/Show/Fankaty-Dabo,Formation: 4-4-2,https://www.whoscored.com/Teams/989/Show/England-Forest-Green,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Forest Green 0 : 2 Barrow,Dominic Bernard,https://www.whoscored.com/Players/366082/Show/Dominic-Bernard,Formation: 4-4-2,https://www.whoscored.com/Teams/989/Show/England-Forest-Green,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Forest Green 0 : 2 Barrow,Reece Welch,https://www.whoscored.com/Players/413423/Show/Reece-Welch,Formation: 4-4-2,https://www.whoscored.com/Teams/989/Show/England-Forest-Green,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Forest Green 0 : 2 Barrow,Marcel Lavinier,https://www.whoscored.com/Players/410514/Show/Marcel-Lavinier,Formation: 4-4-2,https://www.whoscored.com/Teams/989/Show/England-Forest-Green,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Forest Green 0 : 2 Barrow,Kyle McAllister,https://www.whoscored.com/Players/396993/Show/Kyle-McAllister,Formation: 4-4-2,https://www.whoscored.com/Teams/989/Show/England-Forest-Green,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Forest Green 0 : 2 Barrow,Jacob Maddox,https://www.whoscored.com/Players/362196/Show/Jacob-Maddox,Formation: 4-4-2,https://www.whoscored.com/Teams/989/Show/England-Forest-Green,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Forest Green 0 : 2 Barrow,Harvey Bunker,https://www.whoscored.com/Players/403756/Show/Harvey-Bunker,Formation: 4-4-2,https://www.whoscored.com/Teams/989/Show/England-Forest-Green,10/25/23 10:51:49 AM
leaguetwo,"Tue, Oct 24 2023",Forest Green 0 : 2 Barrow,Tyrese Omotoye,https://www.whoscored.com/Players/407263/Show/Tyrese-Omotoye,Formation: 4-4-2,https://www.whoscored.com/Teams/989/Show/England-Forest-Green,10/25/23 10:51:49 AM
